Country,StateName,StateCode,DistrictName,DistrictCode,Year,I7035_4_sum,I7035_4_avg,I7035_5_sum,I7035_5_avg,I7035_6_sum,I7035_6_avg,I7035_7_sum,I7035_7_avg,I7035_8_sum,I7035_8_avg,I7035_9_sum,I7035_9_avg,I7035_10_sum,I7035_10_avg
India,Madhya Pradesh,23,Umaria,436,"Financial Year (Apr - Mar), 2017",116.0,116.0,12.0,12.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Umaria,436,"Financial Year (Apr - Mar), 2018",124.0,124.0,13.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Umaria,436,"Financial Year (Apr - Mar), 2019",124.0,124.0,13.0,13.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Umaria,436,"Financial Year (Apr - Mar), 2020",113.0,113.0,14.0,14.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Umaria,436,"Financial Year (Apr - Mar), 2021",125.0,125.0,13.0,13.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Vidisha,437,"Financial Year (Apr - Mar), 2016",146.0,146.0,22.0,22.0,7.0,7.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Vidisha,437,"Financial Year (Apr - Mar), 2017",203.0,203.0,22.0,22.0,7.0,7.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Vidisha,437,"Financial Year (Apr - Mar), 2018",200.0,200.0,13.0,13.0,7.0,7.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Vidisha,437,"Financial Year (Apr - Mar), 2019",200.0,200.0,27.0,27.0,7.0,7.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Vidisha,437,"Financial Year (Apr - Mar), 2020",199.0,199.0,27.0,27.0,7.0,7.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Vidisha,437,"Financial Year (Apr - Mar), 2021",202.0,202.0,31.0,31.0,7.0,7.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Singrauli,638,"Financial Year (Apr - Mar), 2016",202.0,202.0,15.0,15.0,6.0,6.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Singrauli,638,"Financial Year (Apr - Mar), 2017",225.0,225.0,15.0,15.0,6.0,6.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Singrauli,638,"Financial Year (Apr - Mar), 2018",206.0,206.0,13.0,13.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Singrauli,638,"Financial Year (Apr - Mar), 2019",206.0,206.0,15.0,15.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Singrauli,638,"Financial Year (Apr - Mar), 2020",206.0,206.0,16.0,16.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Singrauli,638,"Financial Year (Apr - Mar), 2021",205.0,205.0,19.0,19.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Alirajpur,639,"Financial Year (Apr - Mar), 2016",195.0,195.0,15.0,15.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Alirajpur,639,"Financial Year (Apr - Mar), 2017",183.0,183.0,15.0,15.0,5.0,5.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Alirajpur,639,"Financial Year (Apr - Mar), 2018",185.0,185.0,16.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Alirajpur,639,"Financial Year (Apr - Mar), 2019",185.0,185.0,16.0,16.0,6.0,6.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Alirajpur,639,"Financial Year (Apr - Mar), 2020",185.0,185.0,15.0,15.0,7.0,7.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Alirajpur,639,"Financial Year (Apr - Mar), 2021",194.0,194.0,15.0,15.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Agar-Malwa,667,"Financial Year (Apr - Mar), 2016",72.0,72.0,5.0,5.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Agar-Malwa,667,"Financial Year (Apr - Mar), 2017",83.0,83.0,5.0,5.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Agar-Malwa,667,"Financial Year (Apr - Mar), 2018",77.0,77.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Agar-Malwa,667,"Financial Year (Apr - Mar), 2019",77.0,77.0,6.0,6.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Madhya Pradesh,23,Agar-Malwa,667,"Financial Year (Apr - Mar), 2020",77.0,77.0,6.0,6.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Agar-Malwa,667,"Financial Year (Apr - Mar), 2021",78.0,78.0,7.0,7.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0
India,Madhya Pradesh,23,Niwari,722,"Financial Year (Apr - Mar), 2020",62.0,62.0,8.0,8.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0
India,Madhya Pradesh,23,Niwari,722,"Financial Year (Apr - Mar), 2021",62.0,62.0,9.0,9.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Ahmadabad,438,"Financial Year (Apr - Mar), 2016",214.0,214.0,39.0,39.0,9.0,9.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Ahmadabad,438,"Financial Year (Apr - Mar), 2017",214.0,214.0,40.0,40.0,9.0,9.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Ahmadabad,438,"Financial Year (Apr - Mar), 2018",193.0,193.0,83.0,83.0,16.0,16.0,23.0,23.0,34.0,34.0,2.0,2.0,0.0,0.0
India,Gujarat,24,Ahmadabad,438,"Financial Year (Apr - Mar), 2020",211.0,211.0,120.0,120.0,16.0,16.0,,,,,3.0,3.0,0.0,0.0
India,Gujarat,24,Ahmadabad,438,"Financial Year (Apr - Mar), 2021",211.0,211.0,122.0,122.0,17.0,17.0,,,,,3.0,3.0,0.0,0.0
India,Gujarat,24,Amreli,439,"Financial Year (Apr - Mar), 2016",247.0,247.0,41.0,41.0,12.0,12.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Amreli,439,"Financial Year (Apr - Mar), 2017",247.0,247.0,41.0,41.0,12.0,12.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Amreli,439,"Financial Year (Apr - Mar), 2018",206.0,206.0,6.0,6.0,12.0,12.0,42.0,42.0,38.0,38.0,3.0,3.0,1.0,1.0
India,Gujarat,24,Amreli,439,"Financial Year (Apr - Mar), 2020",248.0,248.0,44.0,44.0,12.0,12.0,,,,,3.0,3.0,0.0,0.0
India,Gujarat,24,Amreli,439,"Financial Year (Apr - Mar), 2021",248.0,248.0,44.0,44.0,12.0,12.0,,,,,3.0,3.0,0.0,0.0
India,Gujarat,24,Anand,440,"Financial Year (Apr - Mar), 2017",277.0,277.0,53.0,53.0,14.0,14.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Anand,440,"Financial Year (Apr - Mar), 2018",251.0,251.0,33.0,33.0,14.0,14.0,26.0,26.0,28.0,28.0,1.0,1.0,1.0,1.0
India,Gujarat,24,Banas Kantha,441,"Financial Year (Apr - Mar), 2016",745.0,745.0,107.0,107.0,27.0,27.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Banas Kantha,441,"Financial Year (Apr - Mar), 2017",759.0,759.0,121.0,121.0,27.0,27.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Banas Kantha,441,"Financial Year (Apr - Mar), 2018",715.0,715.0,81.0,81.0,27.0,27.0,44.0,44.0,44.0,44.0,3.0,3.0,1.0,1.0
India,Gujarat,24,Banas Kantha,441,"Financial Year (Apr - Mar), 2020",759.0,759.0,125.0,125.0,26.0,26.0,,,,,4.0,4.0,0.0,0.0
India,Gujarat,24,Banas Kantha,441,"Financial Year (Apr - Mar), 2021",759.0,759.0,125.0,125.0,26.0,26.0,,,,,4.0,4.0,1.0,1.0
India,Gujarat,24,Bharuch,442,"Financial Year (Apr - Mar), 2016",237.0,237.0,41.0,41.0,10.0,10.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Bharuch,442,"Financial Year (Apr - Mar), 2017",241.0,241.0,41.0,41.0,10.0,10.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Bharuch,442,"Financial Year (Apr - Mar), 2018",221.0,221.0,26.0,26.0,10.0,10.0,20.0,20.0,20.0,20.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Bharuch,442,"Financial Year (Apr - Mar), 2020",241.0,241.0,46.0,46.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Bharuch,442,"Financial Year (Apr - Mar), 2021",241.0,241.0,46.0,46.0,9.0,9.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Bhavnagar,443,"Financial Year (Apr - Mar), 2016",300.0,300.0,44.0,44.0,13.0,13.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Bhavnagar,443,"Financial Year (Apr - Mar), 2017",299.0,299.0,47.0,47.0,13.0,13.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Bhavnagar,443,"Financial Year (Apr - Mar), 2018",278.0,278.0,42.0,42.0,13.0,13.0,21.0,21.0,23.0,23.0,2.0,2.0,0.0,0.0
India,Gujarat,24,Bhavnagar,443,"Financial Year (Apr - Mar), 2020",299.0,299.0,65.0,65.0,13.0,13.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Bhavnagar,443,"Financial Year (Apr - Mar), 2021",299.0,299.0,65.0,65.0,13.0,13.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Dang,444,"Financial Year (Apr - Mar), 2016",68.0,68.0,10.0,10.0,3.0,3.0,,,,,0.0,0.0,0.0,0.0
India,Gujarat,24,Dang,444,"Financial Year (Apr - Mar), 2017",68.0,68.0,10.0,10.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Dang,444,"Financial Year (Apr - Mar), 2018",59.0,59.0,0.0,0.0,3.0,3.0,9.0,9.0,10.0,10.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Dang,444,"Financial Year (Apr - Mar), 2020",68.0,68.0,10.0,10.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Dang,444,"Financial Year (Apr - Mar), 2021",68.0,68.0,10.0,10.0,3.0,3.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Dohad,445,"Financial Year (Apr - Mar), 2016",637.0,637.0,89.0,89.0,21.0,21.0,,,,,0.0,0.0,0.0,0.0
India,Gujarat,24,Dohad,445,"Financial Year (Apr - Mar), 2017",637.0,637.0,97.0,97.0,21.0,21.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Dohad,445,"Financial Year (Apr - Mar), 2020",637.0,637.0,99.0,99.0,20.0,20.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Dohad,445,"Financial Year (Apr - Mar), 2021",637.0,637.0,99.0,99.0,20.0,20.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Gandhinagar,446,"Financial Year (Apr - Mar), 2016",171.0,171.0,26.0,26.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Gandhinagar,446,"Financial Year (Apr - Mar), 2017",172.0,172.0,30.0,30.0,9.0,9.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Gandhinagar,446,"Financial Year (Apr - Mar), 2018",155.0,155.0,13.0,13.0,9.0,9.0,17.0,17.0,23.0,23.0,1.0,1.0,0.0,0.0
India,Gujarat,24,Gandhinagar,446,"Financial Year (Apr - Mar), 2020",172.0,172.0,36.0,36.0,9.0,9.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Gandhinagar,446,"Financial Year (Apr - Mar), 2021",156.0,156.0,36.0,36.0,9.0,9.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Jamnagar,447,"Financial Year (Apr - Mar), 2016",207.0,207.0,31.0,31.0,9.0,9.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Jamnagar,447,"Financial Year (Apr - Mar), 2017",210.0,210.0,33.0,33.0,9.0,9.0,,,,,0.0,0.0,0.0,0.0
India,Gujarat,24,Jamnagar,447,"Financial Year (Apr - Mar), 2018",184.0,184.0,16.0,16.0,9.0,9.0,26.0,26.0,29.0,29.0,0.0,0.0,0.0,0.0
India,Gujarat,24,Jamnagar,447,"Financial Year (Apr - Mar), 2020",210.0,210.0,45.0,45.0,9.0,9.0,,,,,0.0,0.0,0.0,0.0
India,Gujarat,24,Jamnagar,447,"Financial Year (Apr - Mar), 2021",210.0,210.0,45.0,45.0,9.0,9.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Junagadh,448,"Financial Year (Apr - Mar), 2016",237.0,237.0,38.0,38.0,10.0,10.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Junagadh,448,"Financial Year (Apr - Mar), 2017",235.0,235.0,38.0,38.0,10.0,10.0,,,,,0.0,0.0,0.0,0.0
India,Gujarat,24,Junagadh,448,"Financial Year (Apr - Mar), 2018",226.0,226.0,32.0,32.0,10.0,10.0,11.0,11.0,14.0,14.0,0.0,0.0,0.0,0.0
India,Gujarat,24,Junagadh,448,"Financial Year (Apr - Mar), 2020",237.0,237.0,46.0,46.0,9.0,9.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Junagadh,448,"Financial Year (Apr - Mar), 2021",237.0,237.0,46.0,46.0,9.0,9.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Kachchh,449,"Financial Year (Apr - Mar), 2016",435.0,435.0,64.0,64.0,17.0,17.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Kachchh,449,"Financial Year (Apr - Mar), 2017",442.0,442.0,67.0,67.0,17.0,17.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Kachchh,449,"Financial Year (Apr - Mar), 2018",418.0,418.0,32.0,32.0,17.0,17.0,24.0,24.0,39.0,39.0,2.0,2.0,0.0,0.0
India,Gujarat,24,Kachchh,449,"Financial Year (Apr - Mar), 2020",442.0,442.0,77.0,77.0,16.0,16.0,,,,,3.0,3.0,0.0,0.0
India,Gujarat,24,Kachchh,449,"Financial Year (Apr - Mar), 2021",442.0,442.0,77.0,77.0,16.0,16.0,,,,,3.0,3.0,0.0,0.0
India,Gujarat,24,Kheda,450,"Financial Year (Apr - Mar), 2016",314.0,314.0,52.0,52.0,15.0,15.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Kheda,450,"Financial Year (Apr - Mar), 2017",316.0,316.0,54.0,54.0,15.0,15.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Kheda,450,"Financial Year (Apr - Mar), 2018",276.0,276.0,25.0,25.0,15.0,15.0,40.0,40.0,39.0,39.0,1.0,1.0,1.0,1.0
India,Gujarat,24,Kheda,450,"Financial Year (Apr - Mar), 2020",316.0,316.0,58.0,58.0,14.0,14.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Kheda,450,"Financial Year (Apr - Mar), 2021",316.0,316.0,58.0,58.0,14.0,14.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Mahesana,451,"Financial Year (Apr - Mar), 2016",289.0,289.0,56.0,56.0,13.0,13.0,,,,,4.0,4.0,1.0,1.0
India,Gujarat,24,Mahesana,451,"Financial Year (Apr - Mar), 2017",295.0,295.0,57.0,57.0,13.0,13.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Mahesana,451,"Financial Year (Apr - Mar), 2018",261.0,261.0,27.0,27.0,12.0,12.0,34.0,34.0,36.0,36.0,3.0,3.0,1.0,1.0
India,Gujarat,24,Mahesana,451,"Financial Year (Apr - Mar), 2020",295.0,295.0,63.0,63.0,13.0,13.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Mahesana,451,"Financial Year (Apr - Mar), 2021",295.0,295.0,63.0,63.0,13.0,13.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Narmada,452,"Financial Year (Apr - Mar), 2016",174.0,174.0,26.0,26.0,4.0,4.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Narmada,452,"Financial Year (Apr - Mar), 2017",174.0,174.0,27.0,27.0,4.0,4.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Narmada,452,"Financial Year (Apr - Mar), 2018",150.0,150.0,13.0,13.0,4.0,4.0,24.0,24.0,15.0,15.0,1.0,1.0,1.0,1.0
India,Gujarat,24,Narmada,452,"Financial Year (Apr - Mar), 2020",174.0,174.0,28.0,28.0,3.0,3.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Narmada,452,"Financial Year (Apr - Mar), 2021",174.0,174.0,28.0,28.0,3.0,3.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Navsari,453,"Financial Year (Apr - Mar), 2016",296.0,296.0,45.0,45.0,12.0,12.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Navsari,453,"Financial Year (Apr - Mar), 2017",296.0,296.0,45.0,45.0,12.0,12.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Navsari,453,"Financial Year (Apr - Mar), 2018",274.0,274.0,25.0,25.0,12.0,12.0,22.0,22.0,25.0,25.0,2.0,2.0,1.0,1.0
India,Gujarat,24,Navsari,453,"Financial Year (Apr - Mar), 2020",296.0,296.0,50.0,50.0,11.0,11.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Navsari,453,"Financial Year (Apr - Mar), 2021",296.0,296.0,50.0,50.0,11.0,11.0,,,,,3.0,3.0,1.0,1.0
India,Gujarat,24,Panch Mahals,454,"Financial Year (Apr - Mar), 2016",299.0,299.0,49.0,49.0,13.0,13.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Panch Mahals,454,"Financial Year (Apr - Mar), 2017",300.0,300.0,50.0,50.0,13.0,13.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Panch Mahals,454,"Financial Year (Apr - Mar), 2018",282.0,282.0,31.0,31.0,13.0,13.0,18.0,18.0,23.0,23.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Panch Mahals,454,"Financial Year (Apr - Mar), 2020",300.0,300.0,54.0,54.0,12.0,12.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Panch Mahals,454,"Financial Year (Apr - Mar), 2021",300.0,300.0,54.0,54.0,12.0,12.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Patan,455,"Financial Year (Apr - Mar), 2016",322.0,322.0,43.0,43.0,15.0,15.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Patan,455,"Financial Year (Apr - Mar), 2017",328.0,328.0,51.0,51.0,15.0,15.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Patan,455,"Financial Year (Apr - Mar), 2018",298.0,298.0,25.0,25.0,15.0,15.0,28.0,28.0,30.0,30.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Patan,455,"Financial Year (Apr - Mar), 2020",326.0,326.0,55.0,55.0,14.0,14.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Patan,455,"Financial Year (Apr - Mar), 2021",326.0,326.0,55.0,55.0,14.0,14.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Porbandar,456,"Financial Year (Apr - Mar), 2016",84.0,84.0,11.0,11.0,4.0,4.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Porbandar,456,"Financial Year (Apr - Mar), 2017",84.0,84.0,11.0,11.0,4.0,4.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Porbandar,456,"Financial Year (Apr - Mar), 2018",79.0,79.0,7.0,7.0,4.0,4.0,6.0,6.0,8.0,8.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Porbandar,456,"Financial Year (Apr - Mar), 2020",84.0,84.0,17.0,17.0,4.0,4.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Porbandar,456,"Financial Year (Apr - Mar), 2021",84.0,84.0,17.0,17.0,4.0,4.0,,,,,5.0,5.0,1.0,1.0
India,Gujarat,24,Rajkot,457,"Financial Year (Apr - Mar), 2016",339.0,339.0,49.0,49.0,13.0,13.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Rajkot,457,"Financial Year (Apr - Mar), 2017",344.0,344.0,54.0,54.0,13.0,13.0,,,,,4.0,4.0,1.0,1.0
India,Gujarat,24,Rajkot,457,"Financial Year (Apr - Mar), 2018",319.0,319.0,47.0,47.0,13.0,13.0,25.0,25.0,35.0,35.0,4.0,4.0,1.0,1.0
India,Gujarat,24,Rajkot,457,"Financial Year (Apr - Mar), 2020",347.0,347.0,82.0,82.0,12.0,12.0,,,,,5.0,5.0,1.0,1.0
India,Gujarat,24,Rajkot,457,"Financial Year (Apr - Mar), 2021",347.0,347.0,82.0,82.0,12.0,12.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Sabar Kantha,458,"Financial Year (Apr - Mar), 2016",276.0,276.0,46.0,46.0,13.0,13.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Sabar Kantha,458,"Financial Year (Apr - Mar), 2017",278.0,278.0,48.0,48.0,13.0,13.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Sabar Kantha,458,"Financial Year (Apr - Mar), 2018",245.0,245.0,16.0,16.0,13.0,13.0,36.0,36.0,33.0,33.0,1.0,1.0,0.0,0.0
India,Gujarat,24,Sabar Kantha,458,"Financial Year (Apr - Mar), 2020",281.0,281.0,49.0,49.0,12.0,12.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Sabar Kantha,458,"Financial Year (Apr - Mar), 2021",281.0,281.0,49.0,49.0,12.0,12.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Surat,459,"Financial Year (Apr - Mar), 2016",358.0,358.0,55.0,55.0,14.0,14.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Surat,459,"Financial Year (Apr - Mar), 2017",358.0,358.0,57.0,57.0,14.0,14.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Surat,459,"Financial Year (Apr - Mar), 2018",293.0,293.0,55.0,55.0,21.0,21.0,65.0,65.0,48.0,48.0,1.0,1.0,0.0,0.0
India,Gujarat,24,Surat,459,"Financial Year (Apr - Mar), 2020",358.0,358.0,102.0,102.0,20.0,20.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Surat,459,"Financial Year (Apr - Mar), 2021",343.0,343.0,105.0,105.0,20.0,20.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Surendranagar,460,"Financial Year (Apr - Mar), 2016",344.0,344.0,44.0,44.0,12.0,12.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Surendranagar,460,"Financial Year (Apr - Mar), 2017",352.0,352.0,50.0,50.0,12.0,12.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Surendranagar,460,"Financial Year (Apr - Mar), 2018",342.0,342.0,46.0,46.0,12.0,12.0,10.0,10.0,10.0,10.0,2.0,2.0,1.0,1.0
India,Gujarat,24,Surendranagar,460,"Financial Year (Apr - Mar), 2020",348.0,348.0,56.0,56.0,12.0,12.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Surendranagar,460,"Financial Year (Apr - Mar), 2021",349.0,349.0,56.0,56.0,12.0,12.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Vadodara,461,"Financial Year (Apr - Mar), 2016",242.0,242.0,42.0,42.0,10.0,10.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Vadodara,461,"Financial Year (Apr - Mar), 2017",242.0,242.0,42.0,42.0,10.0,10.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Vadodara,461,"Financial Year (Apr - Mar), 2018",219.0,219.0,46.0,46.0,10.0,10.0,23.0,23.0,31.0,31.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Vadodara,461,"Financial Year (Apr - Mar), 2020",242.0,242.0,77.0,77.0,10.0,10.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Vadodara,461,"Financial Year (Apr - Mar), 2021",242.0,242.0,77.0,77.0,10.0,10.0,,,,,0.0,0.0,0.0,0.0
India,Gujarat,24,Valsad,462,"Financial Year (Apr - Mar), 2016",363.0,363.0,48.0,48.0,10.0,10.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Valsad,462,"Financial Year (Apr - Mar), 2017",363.0,363.0,51.0,51.0,10.0,10.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Valsad,462,"Financial Year (Apr - Mar), 2018",339.0,339.0,31.0,31.0,10.0,10.0,24.0,24.0,27.0,27.0,2.0,2.0,0.0,0.0
India,Gujarat,24,Valsad,462,"Financial Year (Apr - Mar), 2020",363.0,363.0,58.0,58.0,10.0,10.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Valsad,462,"Financial Year (Apr - Mar), 2021",363.0,363.0,58.0,58.0,10.0,10.0,,,,,2.0,2.0,0.0,0.0
India,Gujarat,24,Tapi,641,"Financial Year (Apr - Mar), 2016",241.0,241.0,38.0,38.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Tapi,641,"Financial Year (Apr - Mar), 2017",241.0,241.0,38.0,38.0,8.0,8.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Tapi,641,"Financial Year (Apr - Mar), 2018",230.0,230.0,28.0,28.0,8.0,8.0,11.0,11.0,11.0,11.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Tapi,641,"Financial Year (Apr - Mar), 2020",241.0,241.0,39.0,39.0,6.0,6.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Tapi,641,"Financial Year (Apr - Mar), 2021",241.0,241.0,39.0,39.0,6.0,6.0,,,,,2.0,2.0,1.0,1.0
India,Gujarat,24,Chhotaudepur,668,"Financial Year (Apr - Mar), 2016",310.0,310.0,49.0,49.0,12.0,12.0,,,,,1.0,1.0,0.0,0.0
India,Gujarat,24,Chhotaudepur,668,"Financial Year (Apr - Mar), 2017",310.0,310.0,50.0,50.0,12.0,12.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Chhotaudepur,668,"Financial Year (Apr - Mar), 2018",286.0,286.0,27.0,27.0,12.0,12.0,24.0,24.0,24.0,24.0,0.0,0.0,1.0,1.0
India,Gujarat,24,Chhotaudepur,668,"Financial Year (Apr - Mar), 2020",310.0,310.0,51.0,51.0,12.0,12.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Chhotaudepur,668,"Financial Year (Apr - Mar), 2021",310.0,310.0,51.0,51.0,12.0,12.0,,,,,0.0,0.0,1.0,1.0
India,Gujarat,24,Mahisagar,669,"Financial Year (Apr - Mar), 2016",224.0,224.0,34.0,34.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
India,Gujarat,24,Mahisagar,669,"Financial Year (Apr - Mar), 2017",224.0,224.0,35.0,35.0,8.0,8.0,,,,,1.0,1.0,1.0,1.0
