Country,StateName,StateCode,DistrictName,DistrictCode,Year,D1139_4,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Haryana,6,Kurukshetra,68,"Calendar Year (Jan - Dec), 2023",Private,900.0,900.0,900.0,900.0,946.0,946.0,105.0,105.0,685.0,685.0,38.0,38.0
India,Haryana,6,Kurukshetra,68,"Calendar Year (Jan - Dec), 2023",Public,1800.0,1800.0,1800.0,1800.0,1144.0,1144.0,64.0,64.0,1228.0,1228.0,-7.0,-7.0
India,Haryana,6,Kurukshetra,68,"Calendar Year (Jan - Dec), 2024",Private,1100.0,1100.0,641.0,641.0,772.0,772.0,120.0,120.0,549.0,549.0,41.0,41.0
India,Haryana,6,Kurukshetra,68,"Calendar Year (Jan - Dec), 2024",Public,2100.0,2100.0,1225.0,1225.0,764.0,764.0,62.0,62.0,721.0,721.0,6.0,6.0
India,Haryana,6,Kurukshetra,68,"Calendar Year (Jan - Dec), 2025",Private,1494.0,1494.0,622.0,622.0,503.0,503.0,81.0,81.0,556.0,556.0,-10.0,-10.0
India,Haryana,6,Kurukshetra,68,"Calendar Year (Jan - Dec), 2025",Public,1074.0,1074.0,447.0,447.0,362.0,362.0,81.0,81.0,561.0,561.0,-35.0,-35.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2017",Private,927.0,927.0,927.0,927.0,26.0,26.0,3.0,3.0,0.0,0.0,0.0,0.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2017",Public,1218.0,1218.0,1218.0,1218.0,1150.0,1150.0,94.0,94.0,0.0,0.0,0.0,0.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2018",Private,1391.0,1391.0,1391.0,1391.0,444.0,444.0,32.0,32.0,26.0,26.0,1608.0,1608.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2018",Public,1243.0,1243.0,1243.0,1243.0,1474.0,1474.0,119.0,119.0,1150.0,1150.0,28.0,28.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2019",Private,1390.0,1390.0,1390.0,1390.0,576.0,576.0,41.0,41.0,444.0,444.0,30.0,30.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2019",Public,1670.0,1670.0,1670.0,1670.0,1213.0,1213.0,73.0,73.0,1474.0,1474.0,-18.0,-18.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2020",Private,930.0,930.0,930.0,930.0,632.0,632.0,68.0,68.0,576.0,576.0,10.0,10.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2020",Public,1630.0,1630.0,1630.0,1630.0,929.0,929.0,57.0,57.0,1213.0,1213.0,-23.0,-23.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2021",Private,800.0,800.0,800.0,800.0,597.0,597.0,75.0,75.0,632.0,632.0,-6.0,-6.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2021",Public,1550.0,1550.0,1550.0,1550.0,1205.0,1205.0,78.0,78.0,929.0,929.0,30.0,30.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2022",Private,850.0,850.0,850.0,850.0,600.0,600.0,71.0,71.0,597.0,597.0,1.0,1.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2022",Public,1500.0,1500.0,1500.0,1500.0,1112.0,1112.0,74.0,74.0,1205.0,1205.0,-8.0,-8.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2023",Private,700.0,700.0,700.0,700.0,672.0,672.0,96.0,96.0,600.0,600.0,12.0,12.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2023",Public,1700.0,1700.0,1700.0,1700.0,960.0,960.0,56.0,56.0,1112.0,1112.0,-14.0,-14.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2024",Private,900.0,900.0,525.0,525.0,349.0,349.0,66.0,66.0,421.0,421.0,-17.0,-17.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2024",Public,2100.0,2100.0,1225.0,1225.0,810.0,810.0,66.0,66.0,570.0,570.0,42.0,42.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2025",Private,702.0,702.0,292.0,292.0,250.0,250.0,86.0,86.0,276.0,276.0,-9.0,-9.0
India,Haryana,6,Mahendragarh,69,"Calendar Year (Jan - Dec), 2025",Public,1153.0,1153.0,480.0,480.0,476.0,476.0,99.0,99.0,630.0,630.0,-24.0,-24.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2017",Private,440.0,440.0,440.0,440.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2017",Public,1146.0,1146.0,1146.0,1146.0,1102.0,1102.0,96.0,96.0,0.0,0.0,0.0,0.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2018",Private,660.0,660.0,660.0,660.0,158.0,158.0,24.0,24.0,5.0,5.0,3060.0,3060.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2018",Public,1169.0,1169.0,1169.0,1169.0,1588.0,1588.0,136.0,136.0,1102.0,1102.0,44.0,44.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2019",Private,1000.0,1000.0,1000.0,1000.0,437.0,437.0,44.0,44.0,158.0,158.0,177.0,177.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2019",Public,1800.0,1800.0,1800.0,1800.0,1565.0,1565.0,87.0,87.0,1588.0,1588.0,-1.0,-1.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2020",Private,900.0,900.0,900.0,900.0,313.0,313.0,35.0,35.0,437.0,437.0,-28.0,-28.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2020",Public,1580.0,1580.0,1580.0,1580.0,1266.0,1266.0,80.0,80.0,1565.0,1565.0,-19.0,-19.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2021",Private,800.0,800.0,800.0,800.0,469.0,469.0,59.0,59.0,313.0,313.0,50.0,50.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2021",Public,1700.0,1700.0,1700.0,1700.0,1444.0,1444.0,85.0,85.0,1266.0,1266.0,14.0,14.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2022",Private,700.0,700.0,700.0,700.0,481.0,481.0,69.0,69.0,469.0,469.0,3.0,3.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2022",Public,1800.0,1800.0,1800.0,1800.0,1635.0,1635.0,91.0,91.0,1444.0,1444.0,13.0,13.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2023",Private,600.0,600.0,600.0,600.0,503.0,503.0,84.0,84.0,481.0,481.0,5.0,5.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2023",Public,1800.0,1800.0,1800.0,1800.0,1577.0,1577.0,88.0,88.0,1635.0,1635.0,-4.0,-4.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2024",Private,600.0,600.0,350.0,350.0,324.0,324.0,93.0,93.0,285.0,285.0,14.0,14.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2024",Public,1600.0,1600.0,933.0,933.0,1246.0,1246.0,134.0,134.0,1014.0,1014.0,23.0,23.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2025",Private,622.0,622.0,259.0,259.0,155.0,155.0,60.0,60.0,258.0,258.0,-40.0,-40.0
India,Haryana,6,Panchkula,70,"Calendar Year (Jan - Dec), 2025",Public,1932.0,1932.0,805.0,805.0,754.0,754.0,94.0,94.0,902.0,902.0,-16.0,-16.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2017",Private,821.0,821.0,821.0,821.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2017",Public,2149.0,2149.0,2149.0,2149.0,2007.0,2007.0,93.0,93.0,0.0,0.0,0.0,0.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2018",Private,1232.0,1232.0,1232.0,1232.0,61.0,61.0,5.0,5.0,12.0,12.0,408.0,408.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2018",Public,2192.0,2192.0,2192.0,2192.0,2752.0,2752.0,126.0,126.0,2007.0,2007.0,37.0,37.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2019",Private,1000.0,1000.0,1000.0,1000.0,199.0,199.0,20.0,20.0,61.0,61.0,226.0,226.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2019",Public,2560.0,2560.0,2560.0,2560.0,3408.0,3408.0,133.0,133.0,2752.0,2752.0,24.0,24.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2020",Private,1670.0,1670.0,1670.0,1670.0,1285.0,1285.0,77.0,77.0,199.0,199.0,546.0,546.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2020",Public,2940.0,2940.0,2940.0,2940.0,1788.0,1788.0,61.0,61.0,3408.0,3408.0,-48.0,-48.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2021",Private,1500.0,1500.0,1500.0,1500.0,1553.0,1553.0,104.0,104.0,1285.0,1285.0,21.0,21.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2021",Public,3100.0,3100.0,3100.0,3100.0,2249.0,2249.0,73.0,73.0,1788.0,1788.0,26.0,26.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2022",Private,1800.0,1800.0,1800.0,1800.0,1764.0,1764.0,98.0,98.0,1553.0,1553.0,14.0,14.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2022",Public,3000.0,3000.0,3000.0,3000.0,2519.0,2519.0,84.0,84.0,2249.0,2249.0,12.0,12.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2023",Private,2000.0,2000.0,2000.0,2000.0,1957.0,1957.0,98.0,98.0,1764.0,1764.0,11.0,11.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2023",Public,3000.0,3000.0,3000.0,3000.0,2547.0,2547.0,85.0,85.0,2519.0,2519.0,1.0,1.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2024",Private,2000.0,2000.0,1166.0,1166.0,1454.0,1454.0,125.0,125.0,1177.0,1177.0,24.0,24.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2024",Public,2800.0,2800.0,1633.0,1633.0,1817.0,1817.0,111.0,111.0,1552.0,1552.0,17.0,17.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2025",Private,2574.0,2574.0,1072.0,1072.0,716.0,716.0,67.0,67.0,1122.0,1122.0,-36.0,-36.0
India,Haryana,6,Panipat,71,"Calendar Year (Jan - Dec), 2025",Public,2706.0,2706.0,1127.0,1127.0,1310.0,1310.0,116.0,116.0,1293.0,1293.0,1.0,1.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2017",Private,796.0,796.0,796.0,796.0,237.0,237.0,30.0,30.0,0.0,0.0,0.0,0.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2017",Public,1400.0,1400.0,1400.0,1400.0,1193.0,1193.0,85.0,85.0,0.0,0.0,0.0,0.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2018",Private,1195.0,1195.0,1195.0,1195.0,640.0,640.0,54.0,54.0,237.0,237.0,170.0,170.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2018",Public,1428.0,1428.0,1428.0,1428.0,1414.0,1414.0,99.0,99.0,1193.0,1193.0,19.0,19.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2019",Private,800.0,800.0,800.0,800.0,999.0,999.0,125.0,125.0,640.0,640.0,56.0,56.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2019",Public,1650.0,1650.0,1650.0,1650.0,1298.0,1298.0,79.0,79.0,1414.0,1414.0,-8.0,-8.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2020",Private,1030.0,1030.0,1030.0,1030.0,1214.0,1214.0,118.0,118.0,999.0,999.0,22.0,22.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2020",Public,1830.0,1830.0,1830.0,1830.0,940.0,940.0,51.0,51.0,1298.0,1298.0,-28.0,-28.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2021",Private,1300.0,1300.0,1300.0,1300.0,1171.0,1171.0,90.0,90.0,1214.0,1214.0,-4.0,-4.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2021",Public,2000.0,2000.0,2000.0,2000.0,965.0,965.0,48.0,48.0,940.0,940.0,3.0,3.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2022",Private,1300.0,1300.0,1300.0,1300.0,1567.0,1567.0,121.0,121.0,1171.0,1171.0,34.0,34.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2022",Public,2000.0,2000.0,2000.0,2000.0,992.0,992.0,50.0,50.0,965.0,965.0,3.0,3.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2023",Private,1500.0,1500.0,1500.0,1500.0,1631.0,1631.0,109.0,109.0,1567.0,1567.0,4.0,4.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2023",Public,2000.0,2000.0,2000.0,2000.0,1154.0,1154.0,58.0,58.0,992.0,992.0,16.0,16.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2024",Private,1700.0,1700.0,991.0,991.0,1120.0,1120.0,113.0,113.0,978.0,978.0,15.0,15.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2024",Public,1800.0,1800.0,1050.0,1050.0,831.0,831.0,79.0,79.0,709.0,709.0,17.0,17.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2025",Private,2148.0,2148.0,895.0,895.0,540.0,540.0,60.0,60.0,783.0,783.0,-31.0,-31.0
India,Haryana,6,Rewari,72,"Calendar Year (Jan - Dec), 2025",Public,1052.0,1052.0,438.0,438.0,507.0,507.0,116.0,116.0,619.0,619.0,-18.0,-18.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2017",Private,530.0,530.0,530.0,530.0,23.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2017",Public,1845.0,1845.0,1845.0,1845.0,1524.0,1524.0,83.0,83.0,0.0,0.0,0.0,0.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2018",Private,795.0,795.0,795.0,795.0,389.0,389.0,49.0,49.0,23.0,23.0,1591.0,1591.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2018",Public,1882.0,1882.0,1882.0,1882.0,2507.0,2507.0,133.0,133.0,1524.0,1524.0,65.0,65.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2019",Private,1500.0,1500.0,1500.0,1500.0,1101.0,1101.0,73.0,73.0,389.0,389.0,183.0,183.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2019",Public,3340.0,3340.0,3340.0,3340.0,3645.0,3645.0,109.0,109.0,2507.0,2507.0,45.0,45.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2020",Private,2210.0,2210.0,2210.0,2210.0,1511.0,1511.0,68.0,68.0,1101.0,1101.0,37.0,37.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2020",Public,3900.0,3900.0,3900.0,3900.0,2917.0,2917.0,75.0,75.0,3645.0,3645.0,-20.0,-20.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2021",Private,2250.0,2250.0,2250.0,2250.0,1700.0,1700.0,76.0,76.0,1511.0,1511.0,13.0,13.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2021",Public,3900.0,3900.0,3900.0,3900.0,2962.0,2962.0,76.0,76.0,2917.0,2917.0,2.0,2.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2022",Private,2300.0,2300.0,2300.0,2300.0,1486.0,1486.0,65.0,65.0,1700.0,1700.0,-13.0,-13.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2022",Public,3900.0,3900.0,3900.0,3900.0,3704.0,3704.0,95.0,95.0,2962.0,2962.0,25.0,25.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2023",Private,2300.0,2300.0,2300.0,2300.0,1484.0,1484.0,65.0,65.0,1486.0,1486.0,0.0,0.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2023",Public,4000.0,4000.0,4000.0,4000.0,4444.0,4444.0,111.0,111.0,3704.0,3704.0,20.0,20.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2024",Private,2100.0,2100.0,1225.0,1225.0,1020.0,1020.0,83.0,83.0,901.0,901.0,13.0,13.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2024",Public,4500.0,4500.0,2625.0,2625.0,2799.0,2799.0,107.0,107.0,2775.0,2775.0,1.0,1.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2025",Private,1967.0,1967.0,819.0,819.0,528.0,528.0,64.0,64.0,734.0,734.0,-28.0,-28.0
India,Haryana,6,Rohtak,73,"Calendar Year (Jan - Dec), 2025",Public,4352.0,4352.0,1813.0,1813.0,1594.0,1594.0,88.0,88.0,2012.0,2012.0,-21.0,-21.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2017",Private,1085.0,1085.0,1085.0,1085.0,375.0,375.0,35.0,35.0,0.0,0.0,0.0,0.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2017",Public,1755.0,1755.0,1755.0,1755.0,1749.0,1749.0,100.0,100.0,0.0,0.0,0.0,0.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2018",Private,1627.0,1627.0,1627.0,1627.0,449.0,449.0,28.0,28.0,375.0,375.0,20.0,20.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2018",Public,1790.0,1790.0,1790.0,1790.0,2026.0,2026.0,113.0,113.0,1749.0,1749.0,16.0,16.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2019",Private,1250.0,1250.0,1250.0,1250.0,1089.0,1089.0,87.0,87.0,449.0,449.0,143.0,143.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2019",Public,2180.0,2180.0,2180.0,2180.0,2164.0,2164.0,99.0,99.0,2026.0,2026.0,7.0,7.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2020",Private,1440.0,1440.0,1440.0,1440.0,1087.0,1087.0,75.0,75.0,1089.0,1089.0,0.0,0.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2020",Public,2530.0,2530.0,2530.0,2530.0,1588.0,1588.0,63.0,63.0,2164.0,2164.0,-27.0,-27.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2021",Private,1400.0,1400.0,1400.0,1400.0,1333.0,1333.0,95.0,95.0,1087.0,1087.0,23.0,23.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2021",Public,2600.0,2600.0,2600.0,2600.0,1745.0,1745.0,67.0,67.0,1588.0,1588.0,10.0,10.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2022",Private,1400.0,1400.0,1400.0,1400.0,1233.0,1233.0,88.0,88.0,1333.0,1333.0,-8.0,-8.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2022",Public,2600.0,2600.0,2600.0,2600.0,1839.0,1839.0,71.0,71.0,1745.0,1745.0,5.0,5.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2023",Private,1500.0,1500.0,1500.0,1500.0,1127.0,1127.0,75.0,75.0,1233.0,1233.0,-9.0,-9.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2023",Public,2500.0,2500.0,2500.0,2500.0,2023.0,2023.0,81.0,81.0,1839.0,1839.0,10.0,10.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2024",Private,1100.0,1100.0,641.0,641.0,742.0,742.0,116.0,116.0,726.0,726.0,2.0,2.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2024",Public,2300.0,2300.0,1341.0,1341.0,1338.0,1338.0,100.0,100.0,1252.0,1252.0,7.0,7.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2025",Private,1385.0,1385.0,577.0,577.0,334.0,334.0,58.0,58.0,578.0,578.0,-42.0,-42.0
India,Haryana,6,Sirsa,74,"Calendar Year (Jan - Dec), 2025",Public,2086.0,2086.0,869.0,869.0,702.0,702.0,81.0,81.0,1007.0,1007.0,-30.0,-30.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2017",Private,1244.0,1244.0,1244.0,1244.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2017",Public,2928.0,2928.0,2928.0,2928.0,2231.0,2231.0,76.0,76.0,0.0,0.0,0.0,0.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2018",Private,1866.0,1866.0,1866.0,1866.0,561.0,561.0,30.0,30.0,10.0,10.0,5510.0,5510.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2018",Public,2987.0,2987.0,2987.0,2987.0,3044.0,3044.0,102.0,102.0,2231.0,2231.0,36.0,36.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2019",Private,1200.0,1200.0,1200.0,1200.0,623.0,623.0,52.0,52.0,561.0,561.0,11.0,11.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2019",Public,3300.0,3300.0,3300.0,3300.0,3500.0,3500.0,106.0,106.0,3044.0,3044.0,15.0,15.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2020",Private,1870.0,1870.0,1870.0,1870.0,595.0,595.0,32.0,32.0,623.0,623.0,-4.0,-4.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2020",Public,3290.0,3290.0,3290.0,3290.0,2387.0,2387.0,73.0,73.0,3500.0,3500.0,-32.0,-32.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2021",Private,1750.0,1750.0,1750.0,1750.0,967.0,967.0,55.0,55.0,595.0,595.0,63.0,63.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2021",Public,3400.0,3400.0,3400.0,3400.0,2915.0,2915.0,86.0,86.0,2387.0,2387.0,22.0,22.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2022",Private,1500.0,1500.0,1500.0,1500.0,1113.0,1113.0,74.0,74.0,967.0,967.0,15.0,15.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2022",Public,3450.0,3450.0,3450.0,3450.0,2958.0,2958.0,86.0,86.0,2915.0,2915.0,1.0,1.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2023",Private,1500.0,1500.0,1500.0,1500.0,1473.0,1473.0,98.0,98.0,1113.0,1113.0,32.0,32.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2023",Public,3500.0,3500.0,3500.0,3500.0,2869.0,2869.0,82.0,82.0,2958.0,2958.0,-3.0,-3.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2024",Private,1500.0,1500.0,875.0,875.0,1107.0,1107.0,127.0,127.0,870.0,870.0,27.0,27.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2024",Public,3200.0,3200.0,1866.0,1866.0,1871.0,1871.0,100.0,100.0,1866.0,1866.0,0.0,0.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2025",Private,2219.0,2219.0,924.0,924.0,661.0,661.0,72.0,72.0,835.0,835.0,-21.0,-21.0
India,Haryana,6,Sonipat,75,"Calendar Year (Jan - Dec), 2025",Public,2792.0,2792.0,1163.0,1163.0,1151.0,1151.0,99.0,99.0,1311.0,1311.0,-12.0,-12.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2017",Private,781.0,781.0,781.0,781.0,13.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2017",Public,1733.0,1733.0,1733.0,1733.0,1504.0,1504.0,87.0,87.0,0.0,0.0,0.0,0.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2018",Private,1171.0,1171.0,1171.0,1171.0,321.0,321.0,27.0,27.0,13.0,13.0,2369.0,2369.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2018",Public,1768.0,1768.0,1768.0,1768.0,1683.0,1683.0,95.0,95.0,1504.0,1504.0,12.0,12.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2019",Private,1200.0,1200.0,1200.0,1200.0,1124.0,1124.0,94.0,94.0,321.0,321.0,250.0,250.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2019",Public,1830.0,1830.0,1830.0,1830.0,1442.0,1442.0,79.0,79.0,1683.0,1683.0,-14.0,-14.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2020",Private,1170.0,1170.0,1170.0,1170.0,1355.0,1355.0,116.0,116.0,1124.0,1124.0,21.0,21.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2020",Public,2060.0,2060.0,2060.0,2060.0,1126.0,1126.0,55.0,55.0,1442.0,1442.0,-22.0,-22.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2021",Private,1400.0,1400.0,1400.0,1400.0,1313.0,1313.0,94.0,94.0,1355.0,1355.0,-3.0,-3.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2021",Public,2100.0,2100.0,2100.0,2100.0,1387.0,1387.0,66.0,66.0,1126.0,1126.0,23.0,23.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2022",Private,1500.0,1500.0,1500.0,1500.0,1374.0,1374.0,92.0,92.0,1313.0,1313.0,5.0,5.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2022",Public,2300.0,2300.0,2300.0,2300.0,1324.0,1324.0,58.0,58.0,1387.0,1387.0,-5.0,-5.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2023",Private,1700.0,1700.0,1700.0,1700.0,1320.0,1320.0,78.0,78.0,1374.0,1374.0,-4.0,-4.0
India,Haryana,6,Yamunanagar,76,"Calendar Year (Jan - Dec), 2023",Public,2100.0,2100.0,2100.0,2100.0,1641.0,1641.0,78.0,78.0,1324.0,1324.0,24.0,24.0
